ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;VidyutVanika;netLoad;regOffered;regUsed;baseCost;p1;p2;TUC_TAC22;netLoad;regOffered;regUsed;baseCost;p1;p2
1142;0,1235;-0,0482;32129,4911;514,8145;16,1799;default broker;13396,2537;0,0000;0,0000;-214,6497;-14,0848;-0,0000;VidyutVanika;31078,4088;-2,4632;-2,4632;-497,9729;-104,0354;27,3003;TUC_TAC22;-12345,1714;-1563,6588;-1563,6588;197,8081;12,9797;50,0005
1143;0,1168;-0,0473;24616,7976;557,6560;-0,0000;default broker;15836,8835;0,0000;0,0000;-358,7604;358,7638;-0,0000;VidyutVanika;18492,9273;-1,3263;-1,3263;-418,9291;418,9291;0,0026;TUC_TAC22;-9713,0131;-867,5066;0,0000;220,0335;-220,0355;-0,0000
1144;0,1341;-0,0487;10351,0510;397,0934;397,0563;default broker;17394,0269;0,0000;0,0000;-667,2805;667,1556;-0,0000;VidyutVanika;9132,0289;-1,3263;-1,3263;-350,3286;350,3286;-0,0372;TUC_TAC22;-16175,0047;-603,8753;0,0000;620,5156;-620,3995;-0,0000
1145;0,1308;-0,0483;16923,4035;531,5134;-0,0000;default broker;18886,1495;0,0000;0,0000;-593,1574;593,1145;-0,0000;VidyutVanika;9998,7527;-1,3263;-1,3263;-314,0309;314,0309;-0,0192;TUC_TAC22;-11961,4987;-1990,2880;0,0000;375,6749;-375,6477;-0,0000
1146;0,1486;-0,0503;15525,7133;540,3208;540,2953;default broker;19244,9686;0,0000;0,0000;-669,7572;669,6938;-0,0000;VidyutVanika;8673,9610;-1,3263;-1,3263;-301,8684;301,8684;-0,0256;TUC_TAC22;-12393,2163;-3683,1975;0,0000;431,3047;-431,2639;-0,0000
1147;0,1848;-0,0507;4994,3744;228,1329;228,0789;default broker;20568,4192;0,0000;0,0000;-939,5237;939,0793;-0,0000;VidyutVanika;6459,8141;-1,3263;-1,3263;-295,0712;295,0712;-0,0540;TUC_TAC22;-22033,8589;-4524,3786;0,0000;1006,4620;-1005,9859;-0,0000
1148;0,1239;-0,0478;12326,7542;437,1221;437,0706;default broker;21467,0471;0,0000;0,0000;-761,2483;761,0689;-0,0000;VidyutVanika;7373,6772;-2,2263;-2,2263;-261,4798;261,4798;-0,0515;TUC_TAC22;-16513,9700;-2925,0866;0,0000;585,6060;-585,4680;-0,0000
1149;0,1253;-0,0476;7001,5683;283,9815;283,9401;default broker;21346,7749;0,0000;0,0000;-865,8187;865,5666;-0,0000;VidyutVanika;5401,5652;-1,2316;-1,2316;-219,0858;219,0858;-0,0413;TUC_TAC22;-19746,7719;-5061,3361;0,0000;800,9230;-800,6899;-0,0000
1150;0,1372;-0,0489;-7718,0337;1118,4260;455,9386;default broker;21152,6922;0,0000;0,0000;3065,2523;3065,2523;-0,0000;VidyutVanika;-7069,6212;1040,0000;0,0000;-1024,4640;-1024,4640;-0,0000;TUC_TAC22;-21801,1048;4471,5146;4471,5146;-3159,2142;-3159,2142;662,4874
1151;0,1159;-0,0456;-8344,6658;1036,6600;483,5265;default broker;20395,2178;0,0000;0,0000;2533,7033;2533,7033;-0,0000;VidyutVanika;-4742,1043;1040,0000;0,0000;-589,1129;-589,1129;-0,0000;TUC_TAC22;-23997,7793;4312,5144;4312,5144;-2981,2504;-2981,2504;553,1335
1152;0,1143;-0,0455;-4583,1695;545,0825;64,7246;default broker;19154,5902;0,0000;0,0000;2278,0810;1645,6670;-0,0000;VidyutVanika;527,1227;1040,0000;0,0000;62,6914;45,2878;-0,0000;TUC_TAC22;-24264,8824;2705,3550;2705,3550;-2885,8549;-2099,7430;327,5672
1153;0,1331;-0,0482;-9456,4332;1348,4156;1153,9714;default broker;17534,1151;0,0000;0,0000;2500,2317;2500,2317;-0,0000;VidyutVanika;-1163,1837;1040,0000;0,0000;-165,8612;-165,8612;-0,0000;TUC_TAC22;-25827,3646;1289,7679;1289,7679;-3682,7861;-3682,7861;194,4442
1154;0,1067;-0,0376;-14116,7509;1705,0403;380,4597;default broker;16354,9048;0,0000;0,0000;1975,3675;835,4728;-0,0000;VidyutVanika;-11766,5039;1160,0000;0,0000;-1421,1743;-601,0793;-0,0000;TUC_TAC22;-18705,1518;1911,6146;1911,6146;-2259,2335;-940,1530;283,0391
1155;0,1125;-0,0457;-16383,0637;2110,9649;1406,6464;default broker;15364,1711;0,0000;0,0000;1979,6802;1699,0086;-0,0000;VidyutVanika;-12327,9947;1160,0000;0,0000;-1588,4675;-1363,2605;-0,0000;TUC_TAC22;-19419,2402;2084,9018;2084,9018;-2502,1776;-2113,2288;333,9785
1156;0,1071;-0,0451;-9531,9844;1112,1778;0,0000;default broker;14173,9488;0,0000;0,0000;1653,7953;1653,7953;-0,0000;VidyutVanika;-7773,0760;1160,0000;0,0000;-906,9510;-906,9510;-0,0000;TUC_TAC22;-15932,8572;2362,0237;1009,4230;-1859,0221;-225,6273;126,3809
1157;0,1085;-0,0353;-3105,5301;346,4866;346,4866;default broker;13600,7461;0,0000;0,0000;1517,4466;1517,4466;-0,0000;VidyutVanika;-1560,7408;1160,0000;0,0000;-174,1332;-174,1332;-0,0000;TUC_TAC22;-15145,5354;3901,4892;0,0000;-1689,8000;-1689,8000;-0,0000
1158;0,1207;-0,0367;-7032,7337;898,0715;330,4730;default broker;11653,6350;0,0000;0,0000;1488,1549;1488,1549;-0,0000;VidyutVanika;-4961,4336;1160,0000;0,0000;-633,5690;-633,5690;-0,0000;TUC_TAC22;-13724,9351;4353,4824;4353,4824;-1752,6574;-1752,6574;567,5984
1159;0,1324;-0,0358;6920,6109;199,8295;199,5184;default broker;9477,4389;0,0000;0,0000;-273,6567;272,8046;-0,0000;VidyutVanika;4972,8961;-14,1632;-14,1632;-143,5901;143,5901;-0,3111;TUC_TAC22;-7529,7241;-3879,7581;0,0000;217,4174;-216,7403;-0,0000
1160;0,1243;-0,0477;15639,0379;501,4044;-0,0000;default broker;8134,6799;0,0000;0,0000;-260,8066;260,7839;-0,0000;VidyutVanika;16580,2371;-1,3263;-1,3263;-531,5802;531,5802;-0,0218;TUC_TAC22;-9075,8790;-4731,1123;0,0000;290,9824;-290,9571;-0,0000
1161;0,1750;-0,0508;29633,5819;625,7551;-0,0000;default broker;7785,5844;0,0000;0,0000;-164,4037;164,4096;-0,0000;VidyutVanika;25385,1765;-1,3263;-1,3263;-536,0440;536,0440;0,0113;TUC_TAC22;-3537,1790;-4496,7855;0,0000;74,6926;-74,6952;-0,0000
1162;0,1582;-0,0501;28284,9806;617,0210;-0,0000;default broker;7867,5426;0,0000;0,0000;-171,6260;171,6308;-0,0000;VidyutVanika;27399,9161;-1,3263;-1,3263;-597,7138;597,7138;0,0086;TUC_TAC22;-6982,4782;-5040,3246;0,0000;152,3189;-152,3231;-0,0000
1163;0,1376;-0,0506;40342,8045;411,8261;53,9800;default broker;8643,5983;0,0000;0,0000;-88,2353;-38,8143;-0,0000;VidyutVanika;37994,9770;-1,3263;-1,3263;-387,8591;-421,1914;116,2508;TUC_TAC22;-6295,7708;-4672,3908;-4672,3908;64,2683;28,2713;235,1804
1164;0,1336;-0,0498;23019,2485;615,6349;-0,0000;default broker;9691,1751;0,0000;0,0000;-259,1842;259,1800;-0,0000;VidyutVanika;23347,3981;-1,3263;-1,3263;-624,4110;624,4110;-0,0049;TUC_TAC22;-10019,3247;-4977,3687;0,0000;267,9603;-267,9560;-0,0000
1165;0,1298;-0,0490;40447,1482;344,7405;74,6120;default broker;11474,1239;0,0000;0,0000;-97,7966;-62,1223;-0,0000;VidyutVanika;38929,9641;-1,3263;-1,3263;-331,8092;-503,6258;180,7486;TUC_TAC22;-9956,9398;-4051,8706;-4051,8706;84,8653;53,9081;293,6402
1166;0,1252;-0,0371;21446,6902;336,4508;-0,0000;default broker;13250,6711;0,0000;0,0000;-207,8735;218,0814;-0,0000;VidyutVanika;7933,7728;-2,2263;-2,2263;-124,4632;130,5951;-0,0412;TUC_TAC22;262,2464;-4545,3354;-2819,1157;-4,1141;-0,1010;8,2751
1167;0,1321;-0,0498;23506,2607;618,0762;-0,0000;default broker;15921,9304;0,0000;0,0000;-418,6530;418,6480;-0,0000;VidyutVanika;5865,5335;-1,3263;-1,3263;-154,2290;154,2290;-0,0037;TUC_TAC22;1718,7968;-906,0914;0,0000;-45,1942;45,1937;-0,0000
1168;0,1370;-0,0500;10109,8051;402,8934;402,8539;default broker;17857,3083;0,0000;0,0000;-711,6449;711,6449;-0,0000;VidyutVanika;-6509,1070;-1,3263;-1,3263;259,3993;-259,3993;-0,0394;TUC_TAC22;-1238,3962;-655,2257;0,0000;49,3522;-49,3426;-0,0000
1169;0,1302;-0,0487;19617,9711;570,6897;-0,0000;default broker;19183,4968;0,0000;0,0000;-558,0507;558,0507;-0,0000;VidyutVanika;-4734,9628;-1,3263;-1,3263;137,7408;-137,7408;-0,0126;TUC_TAC22;5169,4371;-1120,8632;0,0000;-150,3797;150,3797;-0,0000
1170;0,1280;-0,0485;15271,8212;507,9059;-0,0000;default broker;20072,8476;0,0000;0,0000;-667,5771;667,5771;-0,0000;VidyutVanika;-10048,5471;-1,3263;-1,3263;334,1917;-334,1917;-0,0239;TUC_TAC22;5247,5207;-4142,9705;0,0000;-174,5206;174,5206;-0,0000
1171;0,1805;-0,0508;10392,4998;419,4153;419,3756;default broker;22271,9297;0,0000;0,0000;-898,8394;898,8394;-0,0000;VidyutVanika;-15892,4418;-1,3263;-1,3263;641,3792;-641,3792;-0,0397;TUC_TAC22;4013,0118;-4041,7975;0,0000;-161,9551;161,9551;-0,0000
1172;0,1345;-0,0354;8182,3872;222,9384;222,8879;default broker;22994,8134;0,0000;0,0000;-626,5198;626,5198;-0,0000;VidyutVanika;-18484,8362;-2,6526;-2,6526;503,6404;-503,6404;-0,0506;TUC_TAC22;3672,4100;-3220,4944;0,0000;-100,0590;100,0590;-0,0000
1173;0,1958;-0,0392;7349,4989;234,1590;234,1277;default broker;22807,9464;0,0000;0,0000;-726,6736;726,6736;-0,0000;VidyutVanika;-16395,3781;-1,2789;-1,2789;522,3657;-522,3657;-0,0313;TUC_TAC22;936,9306;-5456,2779;0,0000;-29,8511;29,8511;-0,0000
1174;0,1304;-0,0408;-1435,2468;189,2400;0,0000;default broker;22599,1791;0,0000;0,0000;2979,7448;2979,7448;-0,0000;VidyutVanika;-21754,4672;1080,0000;0,0000;-2868,3680;-2868,3680;-0,0000;TUC_TAC22;-2279,9588;3490,6813;1435,2468;-300,6169;-300,6169;189,2400
1175;0,1240;-0,0466;-1100,5843;137,6877;0,0000;default broker;21996,5515;0,0000;0,0000;2751,8609;2751,8609;-0,0000;VidyutVanika;-19993,1127;1080,0000;0,0000;-2501,2223;-2501,2223;-0,0000;TUC_TAC22;-3104,0231;3176,3933;1100,5843;-388,3263;-388,3263;137,6877
1176;0,1197;-0,0460;-14498,6782;1945,3647;1454,2729;default broker;20244,9278;0,0000;0,0000;2716,3695;2716,3695;-0,0000;VidyutVanika;-33379,6142;1080,0000;0,0000;-4478,7201;-4478,7201;-0,0000;TUC_TAC22;-1363,9918;3379,9862;3379,9862;-183,0140;-183,0140;491,0917
1177;0,1119;-0,0452;-27124,3477;3771,8771;3081,3676;default broker;18453,7831;0,0000;0,0000;2566,1595;2385,7292;-0,0000;VidyutVanika;-29621,5887;1080,0000;0,0000;-4119,1403;-3829,5176;-0,0000;TUC_TAC22;-15956,5421;1060,5779;1060,5779;-2218,8964;-2016,1550;258,5180
1178;0,1193;-0,0471;-17321,4206;2366,4302;2064,1480;default broker;17359,7823;0,0000;0,0000;2371,6711;2371,6711;-0,0000;VidyutVanika;-22921,7669;1040,0000;0,0000;-3131,5422;-3131,5422;-0,0000;TUC_TAC22;-11759,4361;1989,3425;1989,3425;-1606,5590;-1606,5590;302,2822
1179;0,1106;-0,0450;-12254,8186;1505,0045;607,1598;default broker;16139,1493;0,0000;0,0000;1982,0360;1270,6696;-0,0000;VidyutVanika;-19112,8306;1040,0000;0,0000;-2347,2315;-1504,7938;-0,0000;TUC_TAC22;-9281,1373;2109,7618;2109,7618;-1139,8091;-719,4105;306,2306
1180;0,1105;-0,0448;-4275,3091;490,5817;0,0000;default broker;15068,5669;0,0000;0,0000;1729,0827;1729,0827;-0,0000;VidyutVanika;-14661,3289;1040,0000;0,0000;-1682,3531;-1682,3531;-0,0000;TUC_TAC22;-4682,5471;2442,9128;0,0000;-537,3113;-537,3113;-0,0000
1181;0,1172;-0,0464;309,0072;14,2526;13,7946;default broker;14195,8058;0,0000;0,0000;-654,7660;654,7660;-0,0000;VidyutVanika;-10407,6597;-9,9947;-9,9947;480,0419;-480,0419;-0,4580;TUC_TAC22;-3479,1390;-5682,8943;0,0000;160,4715;-150,1580;-0,0000
1182;0,1310;-0,0369;-1505,9757;199,6055;0,0000;default broker;12064,3366;0,0000;0,0000;1599,0353;1599,0353;-0,0000;VidyutVanika;-8178,0026;1040,0000;0,0000;-1083,9315;-1083,9315;-0,0000;TUC_TAC22;-5392,3097;3700,6525;1505,9757;-714,7093;-714,7093;199,6055
1183;0,1223;-0,0477;16179,3986;509,7809;-0,0000;default broker;10148,7661;0,0000;0,0000;-319,7676;319,7202;-0,0000;VidyutVanika;1818,2498;-2,4632;-2,4632;-57,2895;57,2895;-0,0378;TUC_TAC22;4212,3826;-4060,1630;0,0000;-132,7238;132,7042;-0,0000
1184;0,1269;-0,0489;20042,3395;577,6140;-0,0000;default broker;8440,2151;0,0000;0,0000;-243,2444;243,2314;-0,0000;VidyutVanika;14727,3574;-1,7526;-1,7526;-424,4378;424,4378;-0,0154;TUC_TAC22;-3125,2329;-4475,3113;0,0000;90,0682;-90,0634;-0,0000
1185;0,1572;-0,0417;9663,3526;309,2294;309,2008;default broker;7956,9374;0,0000;0,0000;-254,6237;254,5767;-0,0000;VidyutVanika;5159,6980;-1,2789;-1,2789;-165,1115;165,1115;-0,0286;TUC_TAC22;-3453,2827;-4461,4090;0,0000;110,5058;-110,4854;-0,0000
1186;0,1241;-0,0386;23515,8399;354,0280;-0,0000;default broker;8342,9025;0,0000;0,0000;-125,6013;-6,1280;-0,0000;VidyutVanika;15215,0239;-1,2789;-1,2789;-229,0603;-56,0261;-0,0237;TUC_TAC22;-42,0865;-4175,3766;-3452,9614;0,6336;0,0309;17,2836
1187;0,1233;-0,0375;27215,0235;279,5047;61,1615;default broker;8749,1128;0,0000;0,0000;-89,8555;-23,0449;-0,0000;VidyutVanika;19967,3465;-1,2789;-1,2789;-205,0694;-167,3316;81,7285;TUC_TAC22;-1501,4358;-3931,3047;-3931,3047;15,4201;3,9547;132,8668
1188;0,1247;-0,0478;23052,0768;571,5898;-0,0000;default broker;9819,4851;0,0000;0,0000;-243,4799;243,4780;-0,0000;VidyutVanika;19078,5142;-1,2789;-1,2789;-473,0630;473,0630;-0,0022;TUC_TAC22;-5845,9225;-3901,3672;0,0000;144,9531;-144,9519;-0,0000
1189;0,1176;-0,0463;14780,2059;465,3550;-0,0000;default broker;11680,2357;0,0000;0,0000;-367,7524;367,7186;-0,0000;VidyutVanika;5950,0190;-1,2789;-1,2789;-187,3364;187,3364;-0,0214;TUC_TAC22;-2850,0488;-1020,7837;0,0000;89,7338;-89,7256;-0,0000
1190;0,1321;-0,0495;17644,5619;562,1321;-0,0000;default broker;13637,8526;0,0000;0,0000;-434,4837;434,3973;-0,0000;VidyutVanika;8527,0231;-3,9316;-3,9316;-271,6596;271,6596;-0,0559;TUC_TAC22;-4520,3138;-2636,3077;0,0000;144,0112;-143,9825;-0,0000
1191;0,1202;-0,0442;14234,4366;427,0794;-0,0000;default broker;15293,9519;0,0000;0,0000;-458,8683;458,8218;-0,0000;VidyutVanika;1679,9587;-1,3737;-1,3737;-50,4042;50,4042;-0,0217;TUC_TAC22;-2739,4740;-1520,6091;0,0000;82,1931;-82,1848;-0,0000
1192;0,1256;-0,0450;7695,8957;287,3440;287,3033;default broker;17037,6409;0,0000;0,0000;-636,1396;636,1396;-0,0000;VidyutVanika;-6834,2825;-1,3737;-1,3737;255,1737;-255,1737;-0,0407;TUC_TAC22;-2507,4627;-1421,7964;0,0000;93,6219;-93,5954;-0,0000
1193;0,1352;-0,0354;8350,4703;225,8609;225,8352;default broker;19354,0605;0,0000;0,0000;-523,4825;523,4825;-0,0000;VidyutVanika;-9948,4898;-1,3737;-1,3737;269,0836;-269,0836;-0,0257;TUC_TAC22;-1055,1004;-2826,3665;0,0000;28,5380;-28,5315;-0,0000
1194;0,1303;-0,0387;3919,5544;136,2066;136,1642;default broker;20220,7122;0,0000;0,0000;-702,6803;702,6803;-0,0000;VidyutVanika;-12325,9290;-1,3737;-1,3737;428,3325;-428,3325;-0,0424;TUC_TAC22;-3975,2288;-3461,5677;0,0000;138,1413;-138,0554;-0,0000
1195;0,2053;-0,0508;7001,6231;306,3096;306,2592;default broker;21746,8300;0,0000;0,0000;-951,3885;951,3885;-0,0000;VidyutVanika;-16812,2280;-1,3737;-1,3737;735,5077;-735,5077;-0,0505;TUC_TAC22;2067,0210;-3645,0324;0,0000;-90,4288;90,4288;-0,0000
1196;0,1364;-0,0361;921,0317;32,4225;32,3657;default broker;21994,7995;0,0000;0,0000;-774,2693;774,2693;-0,0000;VidyutVanika;-18945,8837;-1,6579;-1,6579;666,9402;-666,9402;-0,0568;TUC_TAC22;-2127,8841;-4133,5343;0,0000;74,9066;-74,6440;-0,0000
1197;0,1266;-0,0350;3091,1424;98,7888;98,7505;default broker;21491,8947;0,0000;0,0000;-686,8526;686,8526;-0,0000;VidyutVanika;-17256,6549;-1,3263;-1,3263;551,4999;-551,4999;-0,0383;TUC_TAC22;-1144,0974;-6787,2940;0,0000;36,5638;-36,5355;-0,0000
1198;0,1228;-0,0394;1631,1021;61,5889;61,5409;default broker;21347,3720;0,0000;0,0000;-806,0564;806,0564;-0,0000;VidyutVanika;-16552,7180;-1,3263;-1,3263;625,0149;-625,0149;-0,0479;TUC_TAC22;-3163,5519;-5680,1301;0,0000;119,4527;-119,2668;-0,0000
1199;0,1187;-0,0388;-4854,5443;599,9895;66,5461;default broker;20954,2680;0,0000;0,0000;2589,8088;2589,8088;-0,0000;VidyutVanika;-20455,4023;1120,0000;0,0000;-2528,1523;-2528,1523;-0,0000;TUC_TAC22;-5353,4100;4296,7237;4296,7237;-661,6460;-661,6460;533,4434
1200;0,1056;-0,0379;-6211,0470;694,3155;0,0000;default broker;20029,1185;0,0000;0,0000;2238,9988;2238,9988;-0,0000;VidyutVanika;-20963,8730;1120,0000;0,0000;-2343,4923;-2343,4923;-0,0000;TUC_TAC22;-5276,2925;4197,8641;0,0000;-589,8219;-589,8219;-0,0000
1201;0,1129;-0,0355;-16957,6806;2201,6131;1761,3331;default broker;18010,4273;0,0000;0,0000;2338,2911;2075,6243;-0,0000;VidyutVanika;-26353,6071;1120,0000;0,0000;-3421,4848;-3037,1399;-0,0000;TUC_TAC22;-8614,5008;537,8468;537,8468;-1118,4193;-974,1924;116,7622
1202;0,1174;-0,0351;-5800,6582;714,4819;491,7472;default broker;17142,9819;0,0000;0,0000;2111,5449;2111,5449;-0,0000;VidyutVanika;-15523,7798;1080,0000;0,0000;-1912,1037;-1912,1037;-0,0000;TUC_TAC22;-7419,8602;1750,7499;1750,7499;-913,9232;-913,9232;222,7347
1203;0,1117;-0,0455;-6850,5602;812,1273;162,0955;default broker;16117,9295;0,0000;0,0000;1910,7650;856,0543;-0,0000;VidyutVanika;-14313,8125;1080,0000;0,0000;-1696,8887;-760,2342;-0,0000;TUC_TAC22;-8654,6771;1495,1478;1495,1478;-1026,0036;-460,2202;190,7540
1204;0,1070;-0,0433;2241,9279;92,0593;91,7540;default broker;14899,6983;0,0000;0,0000;-611,8200;611,8200;-0,0000;VidyutVanika;-11561,8870;-7,8632;-7,8632;474,7609;-474,7609;-0,3053;TUC_TAC22;-1095,8834;-6621,3850;0,0000;44,9998;-44,7013;-0,0000
1205;0,1070;-0,0395;-5105,2600;572,3265;0,0000;default broker;14176,8240;0,0000;0,0000;1589,2965;1589,2965;-0,0000;VidyutVanika;-15574,3901;1080,0000;0,0000;-1745,9711;-1745,9711;-0,0000;TUC_TAC22;-3707,6940;4277,0927;0,0000;-415,6520;-415,6520;-0,0000
1206;0,1009;-0,0353;492,6766;17,1539;17,0661;default broker;12086,2223;0,0000;0,0000;-420,8145;420,8145;-0,0000;VidyutVanika;-13089,4154;-2,5579;-2,5579;455,7434;-455,7434;-0,0878;TUC_TAC22;1495,8697;-6034,6239;0,0000;-52,0827;52,0827;-0,0000
1207;0,1094;-0,0439;13210,8686;404,8333;-0,0000;default broker;9943,5884;0,0000;0,0000;-304,7109;304,6773;-0,0000;VidyutVanika;2312,4721;-1,2789;-1,2789;-70,8633;70,8633;-0,0223;TUC_TAC22;954,8081;-4006,4723;0,0000;-29,2591;29,2559;-0,0000
1208;0,1172;-0,0465;27284,0605;525,4245;-0,0000;default broker;8313,5830;0,0000;0,0000;-160,0994;160,1109;-0,0000;VidyutVanika;17364,6866;-2,3684;-2,3684;-334,4016;334,4016;0,0190;TUC_TAC22;1605,7910;-3617,2708;0,0000;-30,9236;30,9259;-0,0000
1209;0,1221;-0,0438;35149,4029;303,5849;72,1629;default broker;8004,5227;0,0000;0,0000;-69,1349;-37,3941;-0,0000;VidyutVanika;29604,0203;-1,3263;-1,3263;-255,6895;-348,5295;141,1344;TUC_TAC22;-2459,1401;-4288,2938;-4288,2938;21,2396;11,4882;236,4028
1210;0,1265;-0,0481;37789,7867;391,0184;60,3885;default broker;8177,9882;0,0000;0,0000;-84,6193;-34,0397;-0,0000;VidyutVanika;32232,9755;-1,3263;-1,3263;-333,5210;-340,4888;125,3162;TUC_TAC22;-2621,1769;-3931,7935;-3931,7935;27,1218;10,9103;217,7194
1211;0,1211;-0,0475;47545,5861;-2,0139;59,7725;default broker;8917,7262;0,0000;0,0000;0,3777;-101,0100;-0,0000;VidyutVanika;40288,7358;-1,3263;-1,3263;1,7065;-912,2393;415,8633;TUC_TAC22;-1660,8759;-4208,9114;-4208,9114;-0,0704;18,8125;598,3787
1212;0,1210;-0,0475;28721,6070;540,7502;-0,0000;default broker;10157,6529;0,0000;0,0000;-191,2411;191,2504;-0,0000;VidyutVanika;20716,4790;-1,3263;-1,3263;-390,0353;390,0353;0,0131;TUC_TAC22;-2152,5248;-4572,0928;0,0000;40,5262;-40,5282;-0,0000
1213;0,1194;-0,0469;35395,8959;405,8206;50,9925;default broker;12078,8845;0,0000;0,0000;-138,4867;-40,5699;-0,0000;VidyutVanika;24984,9380;-1,3263;-1,3263;-286,4570;-224,9318;95,5047;TUC_TAC22;-1667,9266;-3674,8353;-3674,8353;19,1231;5,6021;169,9100
1214;0,1067;-0,0452;20814,4416;508,0198;-0,0000;default broker;13548,7255;0,0000;0,0000;-330,6849;330,6791;-0,0000;VidyutVanika;6902,7730;-1,2316;-1,2316;-168,4766;168,4766;-0,0044;TUC_TAC22;362,9431;-4148,8376;0,0000;-8,8584;8,8582;-0,0000
1215;0,1093;-0,0457;16403,7279;480,1732;-0,0000;default broker;15961,4726;0,0000;0,0000;-467,2274;467,1966;-0,0000;VidyutVanika;5062,5273;-1,2316;-1,2316;-148,1913;148,1913;-0,0159;TUC_TAC22;-4620,2720;-3820,5674;0,0000;135,2455;-135,2366;-0,0000
1216;0,1193;-0,0460;-3427,6185;420,5215;0,0000;default broker;17764,5053;0,0000;0,0000;2179,4597;2179,4597;-0,0000;VidyutVanika;-16322,2274;1040,0000;0,0000;-2002,5121;-2002,5121;-0,0000;TUC_TAC22;-4869,8964;7868,3796;3427,6185;-597,4691;-597,4691;420,5215
1217;0,1280;-0,0477;13192,1674;455,3943;455,3417;default broker;19001,3800;0,0000;0,0000;-655,9286;655,9286;-0,0000;VidyutVanika;-5151,3629;-2,4632;-2,4632;177,8253;-177,8253;-0,0525;TUC_TAC22;-657,8497;-2786,5289;0,0000;22,7090;-22,7038;-0,0000
1218;0,1128;-0,0448;8091,6233;297,3973;297,3620;default broker;19953,4570;0,0000;0,0000;-733,3639;733,3639;-0,0000;VidyutVanika;-10051,1209;-1,2316;-1,2316;369,4161;-369,4161;-0,0353;TUC_TAC22;-1810,7128;-4303,8017;0,0000;66,5504;-66,5346;-0,0000
1219;0,1281;-0,0471;11861,3217;417,4028;417,3741;default broker;21403,7291;0,0000;0,0000;-753,2024;753,2024;-0,0000;VidyutVanika;-9718,4223;-1,2316;-1,2316;341,9936;-341,9936;-0,0287;TUC_TAC22;176,0149;-2728,5116;0,0000;-6,1940;6,1940;-0,0000
1220;0,1267;-0,0474;13108,7622;450,1295;450,0661;default broker;22351,9145;0,0000;0,0000;-767,5214;767,5214;-0,0000;VidyutVanika;-11806,7167;-2,9842;-2,9842;405,4197;-405,4197;-0,0634;TUC_TAC22;2563,5643;-4319,1000;0,0000;-88,0278;88,0278;-0,0000
1221;0,1218;-0,0351;8930,9277;233,5692;-0,0000;default broker;22093,9363;0,0000;0,0000;-577,8193;577,8193;-0,0000;VidyutVanika;-14364,7881;-1,3263;-1,3263;375,6801;-375,6801;-0,0228;TUC_TAC22;1201,7795;-6510,2225;0,0000;-31,4300;31,4300;-0,0000
1222;0,1207;-0,0460;3635,7949;154,0868;154,0354;default broker;21797,4799;0,0000;0,0000;-923,7882;923,7882;-0,0000;VidyutVanika;-19895,4741;-1,3263;-1,3263;843,1802;-843,1802;-0,0514;TUC_TAC22;1733,7892;-6165,3035;0,0000;-73,4789;73,4789;-0,0000
1223;0,1176;-0,0351;-1406,7366;167,4441;0,0000;default broker;21547,1280;0,0000;0,0000;2564,7578;2564,7578;-0,0000;VidyutVanika;-19138,7671;1120,0000;0,0000;-2278,0903;-2278,0903;-0,0000;TUC_TAC22;-3815,0975;3834,1729;1406,7366;-454,1116;-454,1116;167,4441
1224;0,1070;-0,0444;1208,5100;52,1551;52,0438;default broker;20434,5507;0,0000;0,0000;-881,8839;881,8839;-0,0000;VidyutVanika;-18842,1865;-2,6526;-2,6526;813,1630;-813,1630;-0,1113;TUC_TAC22;-383,8541;-6698,4818;0,0000;16,5658;-16,4951;-0,0000
1225;0,1166;-0,0457;-21585,3762;2981,9191;2879,7236;default broker;18641,3375;0,0000;0,0000;2575,2139;2575,2139;-0,0000;VidyutVanika;-24825,2378;1120,0000;0,0000;-3429,4909;-3429,4909;-0,0000;TUC_TAC22;-15401,4760;642,3823;642,3823;-2127,6421;-2127,6421;102,1955
1226;0,0971;-0,0413;-4935,8488;503,8580;503,8580;default broker;17866,4913;0,0000;0,0000;1823,8352;1823,8352;-0,0000;VidyutVanika;-18056,4465;1040,0000;0,0000;-1843,2261;-1843,2261;-0,0000;TUC_TAC22;-4745,8936;2051,6267;0,0000;-484,4671;-484,4671;-0,0000
1227;0,0975;-0,0433;-7540,8615;792,0233;792,0233;default broker;16775,9136;0,0000;0,0000;1761,9889;1761,9889;-0,0000;VidyutVanika;-18840,3527;1040,0000;0,0000;-1978,8188;-1978,8188;-0,0000;TUC_TAC22;-5476,4224;2153,8772;0,0000;-575,1934;-575,1934;-0,0000
1228;0,1013;-0,0369;-2459,3699;255,1667;255,1667;default broker;16001,8652;0,0000;0,0000;1660,2395;1660,2395;-0,0000;VidyutVanika;-14302,7320;1040,0000;0,0000;-1483,9495;-1483,9495;-0,0000;TUC_TAC22;-4158,5031;1772,3192;0,0000;-431,4566;-431,4566;-0,0000
1229;0,1054;-0,0439;2850,0242;117,0015;116,7336;default broker;15142,4830;0,0000;0,0000;-621,6412;621,6412;-0,0000;VidyutVanika;-10076,3691;-7,0105;-7,0105;413,6631;-413,6631;-0,2679;TUC_TAC22;-2216,0897;-5443,6260;0,0000;90,9767;-90,5601;-0,0000
